,entryId,content,date,entryUrl,type,favoriteCount,issueTitle,issueUrl,authorId,authorName,authorUrl,authorAvatar
131,131294528.0,"bahsi geçen iddia ve söylemler, sermaye piyasası kanunda açıkça belirtilen manipülasyon suçunun tanımına uymaktadır.",2021-12-19 00:19:00,https:/www.eksisozluk.com/entry/131294528,entry,2.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,2341082.0,ebu hureyrenin kedisi,https:/www.eksisozluk.com/biri/ebu-hureyrenin-kedisi,https://img.ekstat.com/profiles/ebu-hureyrenin-kedisi-638777567123151708.jpg
133,,yapılması gereken soruşturmalardır. bildiğimiz kadarıyla başlatılmıştır da.,,,,,,,,,,
134,131294742.0,"gerçekten de satılmamış olabilir, tank palet fabrikasını hediye etmişlerdi, para bile almamışlar.",2021-12-19 00:24:00,https:/www.eksisozluk.com/entry/131294742,entry,14.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,1340793.0,aslan2,https:/www.eksisozluk.com/biri/aslan2,https://img.ekstat.com/profiles/aslan2-638481287892207751.jpg
135,131295854.0,"aklıma birden borsa istanbul'un %10'u satılacak denildiği zamanki ""yok öyle bir şey yalan söylüyorsunuz algı yaratıyorsunuz"" diye çemkirdikten sonra, kısa süre içinde yapılan %10'luk satış geldi. sanki satılmadı dediğiniz hiçbir şeyi satmadınız da bu güne kadar. bir de fişleme yapıyor. oğlum aleviyim ben, zaten fişlenmişim neyin tehditi bu. ben vatanımı seviyorum sizin gibi 3 5 kuruşa klavye tetikçiliği yapmıyorum hamd olsun.",2021-12-19 00:53:00,https:/www.eksisozluk.com/entry/131295854,entry,5.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,2629087.0,leyla ile mecnunun arasina giren ile,https:/www.eksisozluk.com/biri/leyla-ile-mecnunun-arasina-giren-ile,https://ekstat.com/img/default-profile-picture-light.svg
136,131295925.0,manipülasyon yapmanın basın ve ifade özgürlüğü olduğunu öğrendiğimiz başlıktır.,2021-12-19 00:55:00,https:/www.eksisozluk.com/entry/131295925,entry,0.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,2185555.0,usaless,https:/www.eksisozluk.com/biri/usaless,https://img.ekstat.com/profiles/usaless-637770258436549297.jpg
138,,"birilerini baya tedirgin etmiş anlaşılan. ucu cumhuriyet gazetesine kadar uzanacaktırda, sonra yok basın özgürlüğü yok ifade özgürlüğü hikayeleri dolaşacak ortada. kim inanır buna tabi ki bizim kadir. o da hasta.",,,,,,,,,,
139,131295974.0,"olmaz dediğimiz her şeyin başımıza geldiği bu topraklarda, yaşanan onlarca olay varken hiçbirine insanlık görevini yerine getirmeyen ama insanların paranoyasından kendine pay çıkarma peşinde olan bir yalakanın olayıdır.",2021-12-19 00:56:00,https:/www.eksisozluk.com/entry/131295974,entry,3.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,931807.0,issox,https:/www.eksisozluk.com/biri/issox,https://img.ekstat.com/profiles/issox-637921218417585243.jpg
141,,ayrıca kim lan chp'nin trolleri?,,,,,,,,,,
142,131296112.0,öncelikle (bkz: vettini vezzeytuni),19.12.2021 01:00 ~ 01:02,https:/www.eksisozluk.com/entry/131296112,entry,2.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,1482630.0,rootsbloody,https:/www.eksisozluk.com/biri/rootsbloody,https://ekstat.com/img/default-profile-picture-light.svg
143,,"kendisi tin suresi, birinci ayeti'nin ismini nick olarak almış kişinin beyanatıdır.",,,,,,,,,,
144,,sonralıkla;,,,,,,,,,,
145,,ayet isminden nick mi yapılır anasını satayım!,,,,,,,,,,
146,,açsın davasını da direk dini değerlere hakaret diye karşı dava açayım anasını satayım!,,,,,,,,,,
147,,fantastik roman karakteri mi lan bu! şarkı ismi mi?!,,,,,,,,,,
148,131296166.0,dolar 10 lira olacak diyenlerin yargılanırken doların 17 olması gibi aselsan katarlılara satıldı diyenler de yargılanırken bazı aselsan dökumanları ortaya çıkacak fikrindeyim,2021-12-19 01:01:00,https:/www.eksisozluk.com/entry/131296166,entry,0.0,aselsan satıldı iftirasını atanlara soruşturma,https:/www.eksisozluk.com/aselsan-satildi-iftirasini-atanlara-sorusturma--7114455,1923231.0,mektech,https:/www.eksisozluk.com/biri/mektech,https://img.ekstat.com/profiles/mektech-637769228293843919.jpg
149,131288988.0,yakında satacağız demek istenen açıklama.,2021-12-18 21:51:00,https:/www.eksisozluk.com/entry/131288988,entry,0.0,18 aralık 2021 aselsan a.ş. resmi basın açıklaması,https:/www.eksisozluk.com/18-aralik-2021-aselsan-a-s-resmi-basin-aciklamasi--7114353,1143021.0,biyiksiz malkocoglu,https:/www.eksisozluk.com/biri/biyiksiz-malkocoglu,https://ekstat.com/img/default-profile-picture-light.svg
150,131289086.0,yemin ediyorum satacaklar. bu kadar açıklama hayırlara işaret değil.,2021-12-18 21:54:00,https:/www.eksisozluk.com/entry/131289086,entry,6.0,18 aralık 2021 aselsan a.ş. resmi basın açıklaması,https:/www.eksisozluk.com/18-aralik-2021-aselsan-a-s-resmi-basin-aciklamasi--7114353,1941725.0,jeapiin,https:/www.eksisozluk.com/biri/jeapiin,https://ekstat.com/img/default-profile-picture-light.svg
151,131272558.0,10.06.2021'dir.,2021-12-18 13:14:00,https:/www.eksisozluk.com/entry/131272558,entry,4.0,aselsan qatar markasının başvuru tarihi,https:/www.eksisozluk.com/aselsan-qatar-markasinin-basvuru-tarihi--7113882,2431742.0,kuzey korede secim heyecani yasayan adam,https:/www.eksisozluk.com/biri/kuzey-korede-secim-heyecani-yasayan-adam,https://img.ekstat.com/profiles/kuzey-korede-secim-heyecani-yasayan-adam-638295350743645585.jpg
153,,haziran ayından bu yana bu marka üzerinde çalışma yapılıyormuş.,,,,,,,,,,
155,,https://prnt.sc/23jlw5j,,,,,,,,,,
157,,dileyen burdan sorgulayabilir.,,,,,,,,,,
159,,https://online.turkpatent.gov.tr/,,,,,,,,,,
161,,daha kötü neye şaşırabiliriz dedikçe bişeyler çıkıyor.,,,,,,,,,,
162,131272726.0,soz bulamadım. öyle bakıyorum sadece.,2021-12-18 13:20:00,https:/www.eksisozluk.com/entry/131272726,entry,0.0,aselsan qatar markasının başvuru tarihi,https:/www.eksisozluk.com/aselsan-qatar-markasinin-basvuru-tarihi--7113882,934589.0,canimizcigerimiztusubasamiz,https:/www.eksisozluk.com/biri/canimizcigerimiztusubasamiz,https://img.ekstat.com/profiles/canimizcigerimiztusubasamiz-638733881968000441.jpg
163,131272777.0,akp in inkar ettiği her şey bir gün gerçekleşir.,2021-12-18 13:22:00,https:/www.eksisozluk.com/entry/131272777,entry,0.0,aselsan qatar markasının başvuru tarihi,https:/www.eksisozluk.com/aselsan-qatar-markasinin-basvuru-tarihi--7113882,2228588.0,siparisi gec getiren kurye,https:/www.eksisozluk.com/biri/siparisi-gec-getiren-kurye,https://ekstat.com/img/default-profile-picture-light.svg
164,131272802.0,ülkenin isminin de yakında türkiye qatar şeklinde değiştirilmesinin muhtemel olduğunu gösteren hadisedir.,2021-12-18 13:23:00,https:/www.eksisozluk.com/entry/131272802,entry,0.0,aselsan qatar markasının başvuru tarihi,https:/www.eksisozluk.com/aselsan-qatar-markasinin-basvuru-tarihi--7113882,3002697.0,marcaisus,https:/www.eksisozluk.com/biri/marcaisus,https://img.ekstat.com/profiles/marcaisus-637870968600107370.jpg
166,,"adamlar milletin götündeki donu bile katar'a sattı ve hala satmaya devam ediyor. ufak tefek cılız sesler dışında, kimse de çıkıp ""ne oluyor amk"" demiyor. iyi yere tezgah açmışlar.",,,,,,,,,,
167,131273054.0,"vahşi kapitalizmin merkezi abd bile savunma sanayi gibi stratejik şirketleri yabancılara satmazken, günün sonunda aselsan elden giderse söyleyecek fazla da bir şey kalmıyor…",2021-12-18 13:31:00,https:/www.eksisozluk.com/entry/131273054,entry,0.0,aselsan qatar markasının başvuru tarihi,https:/www.eksisozluk.com/aselsan-qatar-markasinin-basvuru-tarihi--7113882,2627055.0,entropi versus enerji,https:/www.eksisozluk.com/biri/entropi-versus-enerji,https://img.ekstat.com/profiles/entropi-versus-enerji-637907956186667326.jpg
168,130999562.0,katar ile yapılan mutabakatların hemen ardından 9 aralık tarihinde gerçekleşmiş olan gezidir.,11.12.2021 01:31 ~ 18.12.2021 23:32,https:/www.eksisozluk.com/entry/130999562,entry,3.0,aselsan heyetinin doha büyükelçiliği ziyareti,https:/www.eksisozluk.com/aselsan-heyetinin-doha-buyukelciligi-ziyareti--7106468,1380458.0,akearasdf,https:/www.eksisozluk.com/biri/akearasdf,https://ekstat.com/img/default-profile-picture-light.svg
170,,görüşmenin içeriği hakkında bilgi verilmemiş...,,,,,,,,,,
172,,doha büyükelçiliği tweeti,,,,,,,,,,
174,,edit: 18 aralik tarihi itibariyle aselsan qatar adinda bir istirak kuruldugunu aciklandi. boylelikle heyetin ziyaret amaci da belli olmus oldu.,,,,,,,,,,
175,130999700.0,"satmamışlardır, karşılığını daha önce aldıkları için şu an elde avuçta ne varsa çıkarıyorlar. yani bir nevi gecikmiş kumar borcu ve borcu bizimle ödüyor. yazıklar olsun bize.",2021-12-11 01:35:00,https:/www.eksisozluk.com/entry/130999700,entry,0.0,aselsan heyetinin doha büyükelçiliği ziyareti,https:/www.eksisozluk.com/aselsan-heyetinin-doha-buyukelciligi-ziyareti--7106468,1920687.0,labelladifference,https:/www.eksisozluk.com/biri/labelladifference,https://img.ekstat.com/profiles/labelladifference-636552765874921501.jpg
176,131001095.0,peşkeş çekilecek kurumun sunumunu yapmaya gitmiş olan heyet ziyaretidir.,2021-12-11 02:27:00,https:/www.eksisozluk.com/entry/131001095,entry,1.0,aselsan heyetinin doha büyükelçiliği ziyareti,https:/www.eksisozluk.com/aselsan-heyetinin-doha-buyukelciligi-ziyareti--7106468,1609196.0,luby,https:/www.eksisozluk.com/biri/luby,https://img.ekstat.com/profiles/luby-637785533542940144.jpg
177,131285526.0,aradan gecen 1 haftanin ardindan aselsan qatar markasi duyurulmustur.,2021-12-18 20:15:00,https:/www.eksisozluk.com/entry/131285526,entry,0.0,aselsan heyetinin doha büyükelçiliği ziyareti,https:/www.eksisozluk.com/aselsan-heyetinin-doha-buyukelciligi-ziyareti--7106468,2896865.0,vatani bir cift memeye satan liberalgenc,https:/www.eksisozluk.com/biri/vatani-bir-cift-memeye-satan-liberalgenc,https://ekstat.com/img/default-profile-picture-light.svg
178,131272525.0,aselsan qatar ile birlikte dikkate alinacak marka.,2021-12-18 13:13:00,https:/www.eksisozluk.com/entry/131272525,entry,1.0,aselsan pakistan,https:/www.eksisozluk.com/aselsan-pakistan--7113880,544399.0,bosanac,https:/www.eksisozluk.com/biri/bosanac,https://ekstat.com/img/default-profile-picture-light.svg
179,,05.11.2021 tarihinde tescil edilmistir.,,,,,,,,,,
180,131244621.0,okumaya gerek yok.,17.12.2021 16:54 ~ 16:55,https:/www.eksisozluk.com/entry/131244621,entry,0.0,fetö aselsan mühendislerimizi öldürdü,https:/www.eksisozluk.com/feto-aselsan-muhendislerimizi-oldurdu--7113074,507181.0,dead letter,https:/www.eksisozluk.com/biri/dead-letter,https://img.ekstat.com/profiles/dead-letter-637286241807355973.jpg
182,,(bkz: cool story),,,,,,,,,,
183,130896863.0,r yapmanın sonunda gelen açıklamadır.,2021-12-08 09:28:00,https:/www.eksisozluk.com/entry/130896863,entry,17.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,2431540.0,randyrhoads 90,https:/www.eksisozluk.com/biri/randyrhoads-90,https://ekstat.com/img/default-profile-picture-light.svg
185,,"günlerce insanların nabzını yokladılar, satmanın yolunu yaptılar. tepkiler çığ gibi büyüyüp kamuoyundan gelen tepkiler olumsuz olunca “yok öyle bir şey” dediler.",,,,,,,,,,
187,,aynı süreci haydarpaşa garında gördük.,,,,,,,,,,
189,,"haydarpaşa dayanışmasının bir üyesi olarak, aynı özveriyi sirkeci garı’nda gösteremediğimiz için kendimi suçlu hissediyorum.",,,,,,,,,,
191,,"ecdad ecdad diye diye, ecdadlarından kalan donu bile satmaya yeltendiler. atalardan kalan kültürel mirasları bunların gazabından kurtarmak için mücadele vermek zorunda kalıyorsak, bir zahmet ecdad muhabbeti yapılmasın artık.",,,,,,,,,,
192,130896953.0,bir aktrolün sözlük üyelerine alenen hakaret ederek ve halkı kin-nefrete yönlendirerek açtığı başlıktır. gereğinin yapılmasını rica ediyorum.,08.12.2021 09:32 ~ 10:13,https:/www.eksisozluk.com/entry/130896953,entry,7.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,1672875.0,oteberidegil,https:/www.eksisozluk.com/biri/oteberidegil,https://ekstat.com/img/default-profile-picture-light.svg
194,,"demokratik ülkelerde kurumlardan da, şahıslardan da, olan bitenden de, kısacası siyasal islamcıların tapınıp durduğu tüm güç mercilerinden hesap sorulur, bilgi edinilir, arap sermayesi için kırk takla atıp dün ''şerefsiz bunlar, terörist bunlar'' dedikleri ülkelerin önünde iki kuruş için rezil vaziyetlere düşen hükümetlerle ilgili her türlü konu araştırılır ve soruşturulur.",,,,,,,,,,
196,,insanlara bu şekilde küfredilmesi ile ilgili moderasyonun gereğini yapmasını rica ediyorum. millet ülkenin kurumuna sahip çıkıyor ama aktroller gelmiş ana avrat küfrediyor bunlara. siyasal islam tam olarak budur.,,,,,,,,,,
198,,edit: görselin alındı. öyle silip kaçmak yok.,,,,,,,,,,
199,130897443.0,"zaten olmasi gereken de bu degil mi? ne yapalim aselsan satilmadi diye ovguler dizip, alkis mi tutalim.",2021-12-08 09:51:00,https:/www.eksisozluk.com/entry/130897443,entry,1.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,1362827.0,stylish monkey,https:/www.eksisozluk.com/biri/stylish-monkey,https://img.ekstat.com/profiles/stylish-monkey-636441351901775828.jpg
200,,birilerinin yalan haber yapmasi koca bir kitleyi baglamaz. o kufur ve hakaretler doner dolasir sahibini bulur.,,,,,,,,,,
201,130897612.0,bağnaz bir akp taraftarının hakaret içeren başlığı. bu konuda moderatörleri sahaya davet ediyorum. memlekette satmadığınız bi aselsan kaldı zaten. diğer satılan kurumlar için ne diyorsun peki bir yorumun var mı sevgili bağnaz suser?,2021-12-08 09:57:00,https:/www.eksisozluk.com/entry/130897612,entry,2.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,1986065.0,bolsosluiskender,https:/www.eksisozluk.com/biri/bolsosluiskender,https://ekstat.com/img/default-profile-picture-light.svg
202,130897694.0,"biz bu tür açıklamaları çok gördük. bu ülkede neler neler satılmadı ki? türk telekom satıldı, sonrasında olanları gördük. devlet zarara uğratıldı ve tekrar geri alındı. troller o zamanlarda da aynı şeyleri söylediler. neymiş dava açılacakmış. asıl davalar bu ülkenin soyulmasına göz yumanlara açılmalı.",2021-12-08 10:00:00,https:/www.eksisozluk.com/entry/130897694,entry,1.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,1726721.0,dogrusoyleyenidokuzkoydenkovmazlar,https:/www.eksisozluk.com/biri/dogrusoyleyenidokuzkoydenkovmazlar,https://img.ekstat.com/profiles/dogrusoyleyenidokuzkoydenkovmazlar-638014383354374574.jpg
203,130897754.0,(bkz: aklımızla dalga geçmek),08.12.2021 10:03 ~ 10:07,https:/www.eksisozluk.com/entry/130897754,entry,1.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,2185976.0,hayatoprak,https:/www.eksisozluk.com/biri/hayatoprak,https://img.ekstat.com/profiles/hayatoprak-637785446328896309.jpg
205,,bu konu kaç gündür konuşulmakta ve gündemde ve daha yeni mi açıklama yapılıyor.,,,,,,,,,,
207,,niye zamanında böyle bir açıklama yapılmadı.,,,,,,,,,,
209,,ayrıca bu konu gündemde iken aselsanın satışını haklı bulma çabasında olan aktrolleri de gördük.,,,,,,,,,,
211,,veee gelelim aselsan satılmadıysa biz bunlara acaba neyi veya neleri sattık ya da satacağız?,,,,,,,,,,
212,130913281.0,insanlara küfür etmeden derdini anlatamayan bir yazarın açtığı başlık. sözlük formatı neydi?,2021-12-08 18:41:00,https:/www.eksisozluk.com/entry/130913281,entry,0.0,8 aralık 2021 aselsan açıklaması,https:/www.eksisozluk.com/8-aralik-2021-aselsan-aciklamasi--7103917,1603213.0,kronik insomnia,https:/www.eksisozluk.com/biri/kronik-insomnia,https://ekstat.com/img/default-profile-picture-light.svg
213,130874680.0,"bloomberg’e konuşan üst düzey yetkili: “bae hükümet yetkililerinden oluşan bir heyet, aselsan ile görüşmek üzere ankara’da.”",2021-12-07 18:34:00,https:/www.eksisozluk.com/entry/130874680,entry,41.0,bae aselsan ile görüşmek üzere ankara'da,https:/www.eksisozluk.com/bae-aselsan-ile-gorusmek-uzere-ankarada--7103388,44354.0,luinanar,https:/www.eksisozluk.com/biri/luinanar,https://img.ekstat.com/profiles/luinanar-637769295028065979.jpg
215,,kaynak,,,,,,,,,,
216,130874897.0,çok merak ediyorum vaktinde ülkeyi kaptırıp amerika ya da ingiltere sömürgesine girmiş olsak başımıza bu yaşadığımız kadar felaket gelir miydi?,07.12.2021 18:41 ~ 23:00,https:/www.eksisozluk.com/entry/130874897,entry,176.0,bae aselsan ile görüşmek üzere ankara'da,https:/www.eksisozluk.com/bae-aselsan-ile-gorusmek-uzere-ankarada--7103388,2292374.0,sabahaddin ali,https:/www.eksisozluk.com/biri/sabahaddin-ali,https://img.ekstat.com/profiles/sabahaddin-ali-637591015012154534.jpg
218,,"zorunlu edit: arkadaşlar, manda altına girmek bir ülkenin başına gelecek en kötü şeylerden biridir. ben keşke manda altına girseydik demedim de zaten. şu an içinde bulunduğumuz durumun vahametini açıklamak için söyledim. saygılar sevgilerle.",,,,,,,,,,
219,130874930.0,aselsan bi' isimden ya da bi' binadan ibaret değildir!,2021-12-07 18:42:00,https:/www.eksisozluk.com/entry/130874930,entry,7.0,bae aselsan ile görüşmek üzere ankara'da,https:/www.eksisozluk.com/bae-aselsan-ile-gorusmek-uzere-ankarada--7103388,1994005.0,ben size inanmistim,https:/www.eksisozluk.com/biri/ben-size-inanmistim,https://img.ekstat.com/profiles/ben-size-inanmistim-637874028392727029.jpg
220,130874976.0,"cumhuriyetin tüm değerleri satıldı. satılmayan bir aselsan bir de biz kalmıştık, aselsan gitti biz kaldık!",2021-12-07 18:43:00,https:/www.eksisozluk.com/entry/130874976,entry,16.0,bae aselsan ile görüşmek üzere ankara'da,https:/www.eksisozluk.com/bae-aselsan-ile-gorusmek-uzere-ankarada--7103388,2472834.0,virtualrevolution,https:/www.eksisozluk.com/biri/virtualrevolution,https://img.ekstat.com/profiles/virtualrevolution-637379179136556773.jpg
